ACCELEROMETER X,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT (lux),MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,SOUND LEVEL,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time,YYYY-MO-DD HH-MI-SS_SSS
-3.0742,-7.7165,8.5736,-6.1971,0.2011,7.5978,2.628,-7.9015,1.5827,-3.376,1.1609,2.9387,671,-26.53,14.78,-17.09,70.58,-2.72,37.65,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29681,2018-11-06 12:00:39:192
-3.5027,-7.7907,9.8138,-6.3183,0.0523,7.4998,2.3115,-7.8389,2.9123,-3.3802,1.2695,2.7694,740,-26.53,14.78,-17.09,70.58,-2.72,37.65,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29691,2018-11-06 12:00:39:202
-3.6966,-7.6279,10.2256,-6.4437,-0.0904,7.392,2.2358,-7.5447,3.4202,-3.2726,1.2184,2.6266,740,-26.83,15.08,-15.29,63.72,-0.31,40.11,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29701,2018-11-06 12:00:39:212
-3.6966,-7.6279,10.2256,-6.4437,-0.0904,7.392,2.2358,-7.5447,3.4202,-3.2247,1.1396,2.5286,740,-26.83,15.08,-15.29,63.72,-0.31,40.11,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29710,2018-11-06 12:00:39:221
-3.6416,-7.3646,9.9695,-6.5601,-0.2268,7.2859,2.4007,-7.1557,3.2588,-3.2247,1.1396,2.5286,740,-23.23,17.93,-15.29,63.72,-0.31,40.11,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29721,2018-11-06 12:00:39:232
-3.699,-7.0749,9.6798,-6.6615,-0.3643,7.1877,2.4386,-6.7392,3.0573,-3.2066,0.967,2.3848,740,-23.23,17.93,-15.29,63.72,-0.31,40.11,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29731,2018-11-06 12:00:39:242
-4.4939,-7.0437,9.991,-6.7515,-0.5072,7.0943,1.7303,-6.5762,3.4507,-3.2119,0.8338,2.2325,740,-21.88,20.18,-15.29,52.6,2.13,42.82,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29741,2018-11-06 12:00:39:252
-4.4939,-7.0437,9.991,-6.7515,-0.5072,7.0943,1.7303,-6.5762,3.4507,-3.18,0.7454,2.1973,740,-21.88,20.18,-15.29,52.6,2.13,42.82,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29751,2018-11-06 12:00:39:262
-4.1539,-6.8737,9.9264,-6.8318,-0.6415,7.0061,2.1484,-6.2819,3.4632,-3.1214,0.6602,2.1536,740,-21.88,21.53,-12.44,52.6,2.13,42.82,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29760,2018-11-06 12:00:39:271
-4.1539,-6.8737,9.9264,-6.8318,-0.6415,7.0061,3.2258,-6.2993,3.2837,-3.1214,0.6602,2.1536,740,-21.88,21.53,-12.44,52.6,2.13,42.82,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29770,2018-11-06 12:00:39:281
-3.146,-7.0126,9.6702,-6.9048,-0.773,6.9207,3.2258,-6.2993,3.2837,-3.1171,0.6059,2.0663,740,-21.28,24.53,-11.84,42.56,4.52,44.93,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29780,2018-11-06 12:00:39:291
-2.2099,-6.4643,10.5608,-6.9672,-0.9171,6.8401,4.2205,-5.6179,4.2477,-3.1182,0.5505,1.9214,578,-21.28,24.53,-11.84,42.56,4.52,44.93,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29790,2018-11-06 12:00:39:301
-3.5099,-5.8897,11.9088,-7.0019,-1.022,6.7897,3.4767,-5.2287,5.099,-3.0202,0.4482,1.5922,578,-22.18,25.88,-10.34,42.56,4.52,44.93,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29800,2018-11-06 12:00:39:311
-3.5099,-5.8897,11.9088,-7.043,-1.168,6.7233,2.5187,-4.0775,6.1901,-2.7123,0.3172,1.4442,578,-22.18,25.88,-10.34,42.56,4.52,44.93,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29811,2018-11-06 12:00:39:322
-3.9816,-4.9153,12.1721,-7.043,-1.168,6.7233,2.5187,-4.0775,6.1901,-2.4545,0.2245,1.3909,578,-20.38,26.48,-8.54,37.17,6.84,46.33,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29821,2018-11-06 12:00:39:332
-3.9816,-4.9153,12.1721,-7.0735,-1.2801,6.6707,2.687,-3.4964,4.7127,-2.4545,0.2245,1.3909,578,-20.38,26.48,-8.54,37.17,6.84,46.33,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29831,2018-11-06 12:00:39:342
-3.6919,-4.4819,10.252,-7.1005,-1.376,6.6227,2.687,-3.4964,4.7127,-2.2926,0.167,1.3419,578,-18.13,26.48,-7.49,37.17,6.84,46.33,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29841,2018-11-06 12:00:39:352
-3.4812,-3.7565,9.3374,-7.1005,-1.376,6.6227,3.2503,-2.7656,3.4551,-2.1935,0.1776,1.2301,578,-18.13,26.48,-7.49,37.17,6.84,46.33,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29851,2018-11-06 12:00:39:362
-3.4812,-3.7565,9.3374,-7.1317,-1.4724,6.5681,2.8084,-2.3362,3.1936,-2.1424,0.232,1.1363,578,-17.83,29.03,-5.24,27.91,8.07,46.99,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29861,2018-11-06 12:00:39:372
-4.4101,-3.5099,9.4164,-7.1317,-1.4724,6.5681,2.8084,-2.3362,3.1936,-2.0508,0.2426,1.0798,578,-17.83,29.03,-5.24,27.91,8.07,46.99,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29871,2018-11-06 12:00:39:382
-4.4101,-3.5099,9.4164,-7.1795,-1.5946,6.4871,2.3123,-1.6837,3.4356,-2.0508,0.2426,1.0468,578,-17.08,29.03,-5.99,27.91,8.07,46.99,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29881,2018-11-06 12:00:39:392
-4.3024,-2.9592,9.3374,-7.2092,-1.6769,6.4332,2.0305,-1.2001,3.0338,-1.9709,0.2096,1.0468,578,-17.08,29.03,-5.99,27.91,8.07,46.99,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29891,2018-11-06 12:00:39:402
-4.944,-2.6145,8.8849,-7.2092,-1.6769,6.4332,2.0305,-1.2001,3.0338,-1.9123,0.0733,0.9637,578,-16.63,32.03,-2.99,22.12,9.85,48.26,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29900,2018-11-06 12:00:39:411
-5.7988,-2.3367,8.9783,-7.2261,-1.7579,6.3925,1.1226,-0.7508,3.1143,-1.8942,-0.0386,0.952,578,-16.63,32.03,-2.99,22.12,9.85,48.26,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29911,2018-11-06 12:00:39:422
-5.7988,-2.3367,8.9783,-7.2289,-1.8072,6.3755,0.5369,-0.3955,2.8343,-1.8548,-0.1771,0.9712,578,-17.08,30.53,-0.29,22.12,9.85,48.26,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29921,2018-11-06 12:00:39:432
-6.347,-2.0399,8.5042,-7.2212,-1.8736,6.3651,0.5369,-0.3955,2.8343,-1.8463,-0.3699,1.0276,578,-17.08,30.53,-0.29,22.12,9.85,48.26,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29931,2018-11-06 12:00:39:442
-6.5027,-1.7693,7.999,-7.2212,-1.8736,6.3651,0.0854,-0.1392,2.1853,-1.8739,-0.4402,1.1118,405,-16.03,32.63,-0.29,16.96,11.01,48.61,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29940,2018-11-06 12:00:39:451
-6.5027,-1.7693,7.999,-7.2069,-1.9305,6.3643,0.3901,4.00E-04,1.8704,-1.8995,-0.4903,1.1821,405,-16.03,32.63,-0.29,16.96,11.01,48.61,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29950,2018-11-06 12:00:39:461
-6.1363,-1.8268,7.7045,-7.1894,-1.9816,6.3684,0.3901,4.00E-04,1.8704,-1.924,-0.5244,1.2205,405,-14.83,32.03,0.91,16.96,11.01,48.61,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29961,2018-11-06 12:00:39:472
-5.8131,-1.4653,8.0086,-7.1894,-1.9816,6.3684,0.8607,0.3157,2.005,-1.9261,-0.5595,1.2215,405,-14.83,32.03,0.91,16.96,11.01,48.61,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29970,2018-11-06 12:00:39:481
-5.8131,-1.4653,8.0086,-7.1674,-2.0309,6.3777,0.6486,0.5962,2.2864,-1.8953,-0.6181,1.2056,405,-14.38,31.73,4.51,9.26,11.95,48.34,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29981,2018-11-06 12:00:39:492
-5.9855,-1.1875,8.2408,-7.1374,-2.0767,6.3964,0.6486,0.5962,2.2864,-1.8953,-0.6181,1.2056,405,-14.38,31.73,4.51,9.26,11.95,48.34,5,40.003,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,29990,2018-11-06 12:00:39:501
-6.2704,-1.0558,7.9487,-7.1374,-2.0767,6.3964,0.3864,0.9177,2.1059,-1.8143,-0.7044,1.1885,405,-11.83,32.03,4.21,9.26,11.95,48.34,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30001,2018-11-06 12:00:39:512
-6.2704,-1.0558,7.9487,-7.1039,-2.1166,6.4207,0.5906,0.846,1.9244,-1.7632,-0.6948,1.1896,405,-11.83,32.03,4.21,9.26,11.95,48.34,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30011,2018-11-06 12:00:39:522
-5.9879,-1.1588,8.0086,-7.0756,-2.1526,6.4399,0.5906,0.846,1.9244,-1.6769,-0.6096,1.1448,405,-11.83,31.73,7.06,4.77,12.46,47.89,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30021,2018-11-06 12:00:39:532
-6.1914,-1.3312,8.4444,-7.0756,-2.1526,6.4399,0.4483,0.7717,2.3725,-1.5768,-0.6053,1.0948,405,-11.83,31.73,7.06,4.77,12.46,47.89,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30031,2018-11-06 12:00:39:542
-5.6695,-1.4748,7.9895,-7.0482,-2.1843,6.4592,0.672,0.5718,2.1355,-1.3818,-0.5403,1.0245,405,-10.93,32.18,7.21,4.77,12.46,47.89,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30041,2018-11-06 12:00:39:552
-5.6695,-1.4748,7.9895,-7.0251,-2.2078,6.4764,1.0403,0.5527,1.8882,-1.3818,-0.5403,1.0245,405,-10.93,32.18,7.21,4.77,12.46,47.89,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30051,2018-11-06 12:00:39:562
-5.4109,-1.6568,7.829,-7.0152,-2.2316,6.479,1.3023,0.3642,1.6984,-1.2699,-0.4093,0.9201,405,-10.03,32.48,8.41,1.51,13.01,47.33,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30061,2018-11-06 12:00:39:572
-4.7645,-1.5802,7.7237,-7.0152,-2.2316,6.479,1.3023,0.3642,1.6984,-1.1474,-0.2825,0.8157,405,-10.03,32.48,8.41,1.51,13.01,47.33,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30071,2018-11-06 12:00:39:582
-4.7645,-1.5802,7.7237,-7.0174,-2.2557,6.4682,1.8688,0.626,1.7043,-0.9621,-0.0801,0.6228,405,-10.33,32.93,10.06,1.51,13.01,47.33,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30081,2018-11-06 12:00:39:592
-5.2289,-1.2091,7.7333,-7.0335,-2.2821,6.4414,0.8998,1.0264,1.643,-0.8279,0.0647,0.4663,394,-10.33,32.93,10.06,1.51,13.01,47.33,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30091,2018-11-06 12:00:39:602
-6.1842,-1.0439,7.0797,-7.0335,-2.2821,6.4414,0.8998,1.0264,1.643,-0.7043,0.1265,0.3683,394,-10.03,32.48,10.51,357.75,13.46,47.52,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30101,2018-11-06 12:00:39:612
-6.1842,-1.0439,7.0797,-7.056,-2.304,6.4089,0.1216,1.2337,0.806,-0.6084,0.1659,0.3246,394,-10.03,32.48,10.51,357.75,13.46,47.52,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30110,2018-11-06 12:00:39:621
-6.8091,-0.6129,6.2489,-7.0834,-2.3209,6.3726,-0.2696,1.6205,0.0666,-0.6201,0.151,0.3427,394,-8.38,32.63,11.11,357.75,13.46,47.52,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30120,2018-11-06 12:00:39:631
-6.8091,-0.6129,6.2489,-7.0834,-2.3209,6.3726,-0.2696,1.6205,0.0666,-0.6201,0.151,0.3427,394,-8.38,32.63,11.11,357.75,13.46,47.52,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30131,2018-11-06 12:00:39:642
-6.9839,-0.6416,5.9209,-7.1017,-2.3316,6.3483,-0.3774,1.5274,0.0152,-0.6691,0.1372,0.3853,394,-9.73,32.48,12.01,356.24,13.75,48.21,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30141,2018-11-06 12:00:39:652
-6.7062,-0.9074,6.8618,-7.1293,-2.3479,6.3112,-0.0733,1.277,0.99,-0.7213,0.1319,0.4428,394,-9.73,32.48,12.01,356.24,13.75,48.21,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30150,2018-11-06 12:00:39:661
-6.0382,-1.1301,7.7716,-7.1565,-2.3586,6.2763,0.6214,1.0647,1.9311,-0.6308,0.1808,0.4332,394,-9.13,32.18,13.51,356.24,13.75,48.21,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30160,2018-11-06 12:00:39:671
-6.0382,-1.1301,7.7716,-7.1565,-2.3586,6.2763,0.6214,1.0647,1.9311,-0.5147,0.2139,0.3874,394,-9.13,32.18,13.51,356.24,13.75,48.21,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30170,2018-11-06 12:00:39:681
-5.6503,-1.4245,8.1355,-7.1841,-2.3612,6.2437,1.0364,0.7732,2.3241,-0.3879,0.2085,0.3129,394,-8.68,30.98,13.36,353.4,13.93,49.01,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30180,2018-11-06 12:00:39:691
-6.0501,-1.5586,7.6303,-7.2063,-2.3598,6.2186,0.6586,0.6383,1.841,-0.2931,0.1702,0.2415,341,-8.68,30.98,13.36,353.4,13.93,49.01,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30191,2018-11-06 12:00:39:702
-6.0501,-1.5586,7.6303,-7.2063,-2.3598,6.2186,0.6586,0.6383,1.841,-0.2398,0.1244,0.2063,341,-8.83,31.58,13.51,353.4,13.93,49.01,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30201,2018-11-06 12:00:39:712
-6.4045,-1.4198,7.1946,-7.2222,-2.3563,6.2015,0.3204,0.7743,1.4201,-0.2004,0.1233,0.2,341,-8.83,31.58,13.51,353.4,13.93,49.01,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30210,2018-11-06 12:00:39:721
-6.5697,-1.4198,6.9911,-7.2327,-2.3512,6.1912,0.1658,0.7698,1.2255,-0.1706,0.0977,0.2053,341,-7.78,32.18,14.26,351.1,13.87,49.44,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30220,2018-11-06 12:00:39:731
-6.9815,-1.4413,6.6104,-7.2463,-2.3419,6.1787,-0.2319,0.74,0.8553,-0.1706,0.0977,0.2053,341,-7.78,32.18,14.26,351.1,13.87,49.44,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30231,2018-11-06 12:00:39:742
-6.9815,-1.4413,6.6104,-7.2463,-2.3419,6.1787,-0.2319,0.74,0.8553,-0.1951,0.0456,0.2223,341,-7.03,32.63,13.96,351.1,13.87,49.44,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30240,2018-11-06 12:00:39:751
-7.082,-1.2761,6.8474,-7.2557,-2.3303,6.1721,-0.3219,0.895,1.0969,-0.1706,-0.0109,0.2511,341,-7.03,32.63,13.96,351.1,13.87,49.44,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30250,2018-11-06 12:00:39:761
-6.9216,-1.3743,6.6224,-7.2619,-2.3129,6.1714,-0.1542,0.7812,0.8711,-0.1706,-0.0109,0.2511,341,-8.38,32.63,13.96,351.26,13.75,49.61,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30261,2018-11-06 12:00:39:772
-6.9216,-1.3743,6.6224,-7.2619,-2.3129,6.1714,-0.1542,0.7812,0.8711,-0.1472,-0.0514,0.283,341,-8.38,32.63,13.96,351.26,13.75,49.61,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30271,2018-11-06 12:00:39:782
-6.4093,-1.5874,6.4308,-7.2641,-2.2939,6.1759,0.3607,0.5505,0.675,-0.145,-0.078,0.2702,341,-7.33,32.18,15.01,351.26,13.75,49.61,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30281,2018-11-06 12:00:39:792
-6.2465,-1.6592,6.8522,-7.2602,-2.2793,6.1859,0.52,0.4652,1.0869,-0.1312,-0.1046,0.2266,341,-7.33,32.18,15.01,351.26,13.75,49.61,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30291,2018-11-06 12:00:39:802
-6.2465,-1.6592,6.8522,-7.255,-2.2698,6.1954,0.4823,0.3631,1.1805,-0.0854,-0.111,0.1808,341,-7.93,30.98,14.86,349.57,13.44,49.57,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30301,2018-11-06 12:00:39:812
-6.2465,-1.7693,6.8402,-7.255,-2.2698,6.1954,0.4823,0.3631,1.1805,-0.0044,-0.1355,0.1403,341,-7.93,30.98,14.86,349.57,13.44,49.57,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30311,2018-11-06 12:00:39:822
-6.0717,-1.6281,6.5888,-7.2438,-2.2529,6.2147,0.623,0.4264,0.8941,0.1021,-0.1323,0.0593,341,-6.43,32.78,15.91,349.57,13.44,49.57,5,43.735,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30321,2018-11-06 12:00:39:832
-6.0717,-1.6281,6.5888,-7.2314,-2.2349,6.2356,0.5439,0.5723,0.3866,0.1735,-0.1185,0.0039,341,-6.43,32.78,15.91,349.57,13.44,49.57,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30331,2018-11-06 12:00:39:842
-6.2991,-1.4868,5.9783,-7.2238,-2.217,6.2508,0.239,0.6152,-0.0122,0.2299,-0.0279,-0.0557,282,-6.13,31.28,14.86,347.46,13.17,49.23,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30341,2018-11-06 12:00:39:852
-6.5625,-1.4078,5.794,-7.2238,-2.217,6.2508,0.239,0.6152,-0.0122,0.2523,0.0402,-0.076,282,-6.13,31.28,14.86,347.46,13.17,49.23,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30351,2018-11-06 12:00:39:862
-7.0461,-1.3024,5.9448,-7.2249,-2.1991,6.2558,-0.074,0.7396,0.0961,0.2523,0.0402,-0.076,282,-6.13,31.28,14.86,347.46,13.17,49.23,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30360,2018-11-06 12:00:39:871
-7.0461,-1.3024,5.9448,-7.2306,-2.1784,6.2565,-0.4729,0.7971,0.0949,0.2715,0.0722,-0.0845,282,-6.13,31.28,14.86,347.46,13.17,49.23,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30371,2018-11-06 12:00:39:882
-7.2377,-1.2306,5.861,-7.2306,-2.1784,6.2565,-0.4729,0.7971,0.0949,0.2928,0.0679,-0.0642,282,-7.03,32.63,13.51,350.37,12.83,49.13,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30381,2018-11-06 12:00:39:892
-6.9432,-1.2809,5.7245,-7.2338,-2.1623,6.2583,-0.4312,0.8205,-0.065,0.2758,0.0104,-0.0397,282,-7.03,32.63,13.51,350.37,12.83,49.13,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30391,2018-11-06 12:00:39:902
-6.9432,-1.2809,5.7245,-7.2298,-2.1394,6.2708,-0.1407,0.586,-0.165,0.2438,-0.0972,-0.0355,282,-8.08,32.18,14.71,350.37,12.83,49.13,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30400,2018-11-06 12:00:39:911
-6.8929,-1.4772,5.7437,-7.2203,-2.1277,6.2857,-0.1641,0.5056,-0.1141,0.2172,-0.1579,-0.0536,282,-8.08,32.18,14.71,350.37,12.83,49.13,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30411,2018-11-06 12:00:39:922
-6.8929,-1.4772,5.7437,-7.2203,-2.1277,6.2857,-0.1641,0.5056,-0.1141,0.2299,-0.1536,-0.0621,282,-6.43,33.07,13.81,349.35,12.53,48.96,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30421,2018-11-06 12:00:39:932
-6.2968,-1.5634,6.1459,-7.1985,-2.1063,6.3179,0.4112,0.3993,0.2585,0.2715,-0.0855,-0.0919,282,-6.43,33.07,13.81,349.35,12.53,48.96,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30430,2018-11-06 12:00:39:941
-5.8203,-1.7549,6.4356,-7.1885,-2.0899,6.3347,0.8776,0.1923,0.5333,0.2715,-0.0855,-0.0919,282,-7.48,32.03,15.16,349.35,12.53,48.96,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30441,2018-11-06 12:00:39:952
-5.8203,-1.7549,6.4356,-7.1885,-2.0899,6.3347,1.1038,0.1371,0.8624,0.3546,0.0253,-0.1665,282,-7.48,32.03,15.16,349.35,12.53,48.96,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30452,2018-11-06 12:00:39:963
-5.5258,-1.7597,6.9288,-7.1845,-2.0751,6.3441,1.1038,0.1371,0.8624,0.4142,0.0988,-0.24,282,-9.43,31.28,12.01,354.8,12.22,48.55,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30460,2018-11-06 12:00:39:971
-6.1747,-1.7214,7.4148,-7.1838,-2.0614,6.3493,0.782,0.1748,1.4078,0.4952,0.1446,-0.3199,282,-9.43,31.28,12.01,354.8,12.22,48.55,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30471,2018-11-06 12:00:39:982
-6.1747,-1.7214,7.4148,-7.1838,-2.0614,6.3493,0.1487,0.2772,1.6463,0.5676,0.1169,-0.3615,282,-7.33,32.63,12.16,354.8,12.22,48.55,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30481,2018-11-06 12:00:39:992
-6.5505,-1.5802,7.5585,-7.1774,-2.042,6.3628,0.1487,0.2772,1.6463,0.6305,0.0477,-0.3625,275,-7.33,32.63,12.16,354.8,12.22,48.55,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30490,2018-11-06 12:00:40:001
-6.0669,-1.6352,7.0246,-7.1572,-2.0153,6.394,0.3953,0.2784,1.3078,0.671,-0.0706,-0.3572,275,-7.93,33.07,11.56,354.04,12.02,48.44,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30501,2018-11-06 12:00:40:012
-6.0669,-1.6352,7.0246,-7.1572,-2.0153,6.394,1.0901,0.1509,0.5202,0.6859,-0.2027,-0.3881,275,-7.93,33.07,11.56,354.04,12.02,48.44,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30511,2018-11-06 12:00:40:022
-5.3151,-1.7334,6.4524,-7.1242,-1.9914,6.4383,1.0901,0.1509,0.5202,0.6774,-0.1963,-0.4392,275,-9.43,33.07,10.21,354.04,12.02,48.44,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30520,2018-11-06 12:00:40:031
-4.8411,-1.8076,6.5769,-7.0914,-1.9762,6.4789,1.6542,0.0809,0.467,0.6891,-0.1121,-0.5031,275,-9.43,33.07,10.21,354.04,12.02,48.44,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30531,2018-11-06 12:00:40:042
-4.8411,-1.8076,6.5769,-7.0914,-1.9762,6.4789,2.048,-0.0236,0.9272,0.7413,0.037,-0.5734,275,-9.43,33.07,10.21,357.85,11.63,47.58,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30541,2018-11-06 12:00:40:052
-4.4772,-1.8986,7.1299,-7.0725,-1.9661,6.5027,2.048,-0.0236,0.9272,0.819,0.1808,-0.6618,275,-9.43,33.07,10.21,357.85,11.63,47.58,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30550,2018-11-06 12:00:40:061
-4.4245,-2.0279,7.4388,-7.0673,-1.9585,6.5106,2.1336,-0.1685,1.2649,0.8989,0.2725,-0.7513,275,-10.03,32.78,10.96,357.85,11.63,47.58,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30561,2018-11-06 12:00:40:072
-4.4245,-2.0279,7.4388,-7.0673,-1.9585,6.5106,2.1452,-0.3326,1.7129,0.8989,0.2725,-0.7513,275,-10.03,32.78,10.96,357.85,11.63,47.58,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30570,2018-11-06 12:00:40:081
-4.3335,-2.229,7.9176,-7.0665,-1.9528,6.5132,2.1452,-0.3326,1.7129,1.0193,0.3438,-0.8696,275,-8.83,32.18,10.36,357.89,11.49,47.33,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30581,2018-11-06 12:00:40:092
-3.8714,-2.5738,8.0661,-7.0662,-1.9484,6.5148,2.5057,-0.5818,1.9611,1.1088,0.3747,-0.9495,286,-8.83,32.18,10.36,357.89,11.49,47.33,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30591,2018-11-06 12:00:40:102
-3.8714,-2.5738,8.0661,-7.0662,-1.9484,6.5148,3.3131,-1.0451,2.1395,1.1876,0.4173,-1.0443,286,-10.33,33.38,9.01,357.89,11.49,47.33,5,44.632,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,30600,2018-11-06 12:00:40:111
